SessionKey,x,y,stage,measure_id,CurrentLocation,proceed,tooltip,url
2017R1,6,6,third_reading_senate,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
2017R1,6,6,officer_signatures,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
2017R1,6,6,governor_signature,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
2017R1,6,6,chapter,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
2017R1,6,7,first_reading_house,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,7,third_reading_house,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,7,first_reading_senate,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,7,third_reading_senate,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,7,officer_signatures,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,7,governor_signature,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,7,chapter,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,8,first_reading_house,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,8,third_reading_house,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,8,first_reading_senate,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,8,third_reading_senate,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,8,officer_signatures,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,8,governor_signature,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,8,chapter,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,9,first_reading_house,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,6,9,third_reading_house,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,6,9,first_reading_senate,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,6,9,third_reading_senate,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,6,9,officer_signatures,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,6,9,governor_signature,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,6,9,chapter,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,34,6,first_reading_house,HB2320,In House Committee,FALSE,<strong>HB2320</strong><p>Directs State Marine Board to create Nonmotorized<br/>Boating Program.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2320
2017R1,22,5,first_reading_house,HB2321,In Senate Committee,TRUE,<strong>HB2321</strong><p>Requires boat operators to drain water from<br/>certain portions of boat before transporting boat<br/>within this state.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2321
2017R1,22,5,third_reading_house,HB2321,In Senate Committee,TRUE,<strong>HB2321</strong><p>Requires boat operators to drain water from<br/>certain portions of boat before transporting boat<br/>within this state.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2321
2017R1,22,5,first_reading_senate,HB2321,In Senate Committee,FALSE,<strong>HB2321</strong><p>Requires boat operators to drain water from<br/>certain portions of boat before transporting boat<br/>within this state.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2321
2017R1,6,10,first_reading_house,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,6,10,third_reading_house,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,6,10,first_reading_senate,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,6,10,third_reading_senate,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,6,10,officer_signatures,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,6,10,governor_signature,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,6,10,chapter,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,34,7,first_reading_house,HB2323,In House Committee,FALSE,"<strong>HB2323</strong><p>Exempts retired member of Public Employees<br/>Retirement System from limitations on reemployment<br/>if member is reemployed for purposes of providing<br/>law enforcement or security services to Governor,<br/>Legislative Assembly, Judicial Department or<br/>Department of Revenue.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2323
2017R1,34,8,first_reading_house,HB2324,In House Committee,FALSE,<strong>HB2324</strong><p>Provides that offensive littering constitutes<br/>violation if committed without culpable mental<br/>state.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2324
2017R1,6,11,first_reading_house,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,6,11,third_reading_house,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,6,11,first_reading_senate,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,6,11,third_reading_senate,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,6,11,officer_signatures,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,6,11,governor_signature,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,6,11,chapter,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,34,9,first_reading_house,HB2326,In House Committee,FALSE,<strong>HB2326</strong><p>Exempts from public disclosure name of person<br/>subject to fine imposed by Oregon State Veterinary<br/>Medical Examining Board.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2326
